時刻,窓温度_℃,窓湿度_%,窓気圧_hPa,窓照度_lux,室内温度_℃,室内湿度_%,室内照度_level,label
,,,,,,,,"全開0, 全閉100"
2025/9/26 9:32,28.3,46.09,1005.48,2444.17,28.7,52,5,---
2025/9/26 9:37,28.43,46.16,1005.52,2455,28.7,52,5,---
2025/9/26 9:43,28.46,45.75,1005.35,2469.17,28.7,52,5,---
2025/9/26 9:49,28.54,45.38,1005.35,2487.5,28.7,52,5,---
2025/9/26 9:55,28.61,45.71,1005.33,2512.5,28.7,52,5,---
2025/9/26 10:01,28.69,44.63,1005.26,2525.83,28.9,52,5,---
2025/9/26 10:06,28.73,45.04,1005.33,2555,28.9,52,5,---
2025/9/26 10:12,28.83,44.63,1005.26,2584.17,28.9,52,5,---
2025/9/26 10:18,28.85,45.01,1005.21,2598.33,28.9,52,5,---
2025/9/26 10:23,28.89,44.76,1005.16,2618.33,28.9,52,5,---
2025/9/26 10:30,28.95,45.14,1005.01,2626.67,28.9,52,5,---
2025/9/26 10:35,29.01,44.21,1005.04,2640,28.9,52,5,---
2025/9/26 10:41,29.06,44.47,1004.94,2651.67,28.9,52,5,---
2025/9/26 10:46,29.12,44.76,1004.84,2665.83,28.9,52,5,---
2025/9/26 10:52,29.18,44.16,1004.85,2699.17,28.9,52,5,---
2025/9/26 10:58,29.2,44.1,1004.83,2748.33,29.1,52,5,---
2025/9/26 11:04,29.28,43.79,1004.75,2793.33,29.1,52,5,---
2025/9/26 11:09,28.5,45.98,1004.69,2847.5,28.9,52,5,---
2025/9/26 11:15,27.41,45.55,1004.66,2880.83,28.5,52,5,---
2025/9/26 11:21,26.63,44.11,1004.55,2943.33,27.3,51,5,---
2025/9/26 11:26,25.93,40.84,1004.4,3021.67,26.4,48,5,---
2025/9/26 11:32,25.42,37.49,1004.41,3154.17,25.6,45,5,---
2025/9/26 11:38,25.17,36.04,1004.31,3291.67,25.2,45,5,---
2025/9/26 11:43,25.12,35.36,1004.21,3456.67,25,45,5,---
2025/9/26 11:50,25.56,36.32,1004.16,4920.83,24.8,45,4,---
2025/9/26 11:55,26.03,35.74,1004.02,8698.33,24.6,46,4,---
2025/9/26 12:01,26.55,36.36,1003.98,10285.83,24.5,48,4,---
2025/9/26 12:06,27.14,36.27,1003.89,12281.67,24.5,48,4,---
2025/9/26 12:12,27.07,36.44,1003.81,8503.33,24.5,48,4,---
2025/9/26 12:18,27.29,35.72,1003.75,12980.83,24.4,50,4,---
2025/9/26 12:23,27.49,35.73,1003.6,12785,24.4,50,4,---
2025/9/26 12:29,28.55,33.83,1003.46,14975.83,24.2,50,4,---
2025/9/26 12:35,30.29,32.56,1003.3,15414.17,24.2,50,4,---
2025/9/26 12:40,31.98,30.16,1003.25,16436.67,24.5,52,4,---
2025/9/26 12:46,32.96,28.72,1003.11,16865.83,24.9,52,4,---
2025/9/26 12:51,34.02,27.35,1003.05,17506.67,25.1,51,5,---
2025/9/26 12:57,32.58,30.12,1002.94,15860,25.5,51,5,---
2025/9/26 13:03,30.76,33.99,1002.81,5253.33,25.9,51,5,---
2025/9/26 13:08,35.77,26.5,1002.8,19205,26.1,51,5,---
2025/9/26 13:14,36.19,25.68,1002.78,18734.17,26.1,51,5,---
2025/9/26 13:20,37.15,25.14,1002.75,20729.17,26.3,51,5,---
2025/9/26 13:25,37.59,24.27,1002.84,21179.17,26.7,50,5,---
2025/9/26 13:31,38.32,22.97,1002.72,21667.5,26.7,50,5,---
2025/9/26 13:36,37.9,24.21,1002.71,20228.33,26.9,50,5,---
2025/9/26 13:42,38.86,22.79,1002.63,22501.67,27.3,50,5,---
2025/9/26 13:48,39.35,22.67,1002.52,22077.5,27.3,50,5,---
2025/9/26 13:55,38.17,23.84,1002.54,20798.33,27.5,50,5,---
2025/9/26 14:00,37.39,26.16,1002.52,17825,27.7,50,5,---
2025/9/26 14:06,38.83,23.77,1002.43,21256.67,27.9,50,5,---
2025/9/26 14:11,38.11,25.02,1002.55,21490,27.9,50,5,---
2025/9/26 14:17,38.61,24.19,1002.52,21068.33,28.1,50,5,---
2025/9/26 14:23,38.84,24.68,1002.53,21615,28.3,50,5,---
2025/9/26 14:29,38.91,24.45,1002.53,20733.33,28.5,50,5,---
2025/9/26 14:34,38.68,24.94,1002.51,19211.67,28.7,50,5,---
2025/9/26 14:40,35.73,29.67,1002.46,19060.83,28.3,50,5,---
2025/9/26 14:46,34.86,27.45,1002.45,20970,27.5,49,5,---
2025/9/26 14:51,33.75,25.79,1002.38,19950,26.8,47,5,---
2025/9/26 14:57,32.54,24.61,1002.44,18710.83,26,44,5,---
2025/9/26 15:03,32.59,24.29,1002.44,19772.5,25.6,43,5,---
2025/9/26 15:09,31.57,26.53,1002.5,14730.83,25.6,43,5,---
2025/9/26 15:14,32.7,26.59,1002.57,18150.83,25.5,45,5,---
2025/9/26 15:20,32.02,28.02,1002.57,13873.33,25.4,47,5,---
2025/9/26 15:26,32.26,28.94,1002.5,14328.33,25.4,47,5,---
2025/9/26 15:31,32.21,28.84,1002.51,12575.83,25.4,49,5,---
2025/9/26 15:37,31.28,31.14,1002.46,16635,25.4,49,5,---
2025/9/26 15:43,31.42,30.92,1002.54,6955,25.4,49,5,---
2025/9/26 15:49,32.69,29.54,1002.62,17464.17,25.4,49,5,---
2025/9/26 15:54,31.95,29.93,1002.57,13443.33,25.4,49,5,---
2025/9/26 16:00,31.05,30.59,1002.66,10630.83,25.4,49,5,---
2025/9/26 16:06,29.83,32.28,1002.69,5459.17,25.4,49,5,---
2025/9/26 16:11,29.45,33.15,1002.62,3614.17,25.4,49,5,---
2025/9/26 16:17,28.31,35.48,1002.69,2587.5,25.4,49,5,---
2025/9/26 16:23,28.24,35.38,1002.69,3539.17,25.2,49,5,---
2025/9/26 16:29,27.83,35.59,1002.8,2788.33,25,49,5,---
2025/9/26 16:34,27.54,35.75,1002.92,2470.83,24.8,49,5,---
2025/9/26 16:40,27.06,37.25,1002.91,2060,24.8,49,5,---
2025/9/26 16:46,26.33,37.91,1003.03,1265.83,24.4,49,5,---
2025/9/26 16:52,25.57,36.43,1003.15,590.83,24.4,49,5,---
2025/9/26 16:57,26.08,40.63,1003.1,594.17,24.1,50,5,---
2025/9/26 17:03,26.36,43.48,1003.14,605,24.4,52,5,---
2025/9/26 17:09,26.58,44.42,1003.09,531.67,24.7,54,5,---
2025/9/26 17:14,26.85,44.69,1003.13,430,25.1,54,5,---
2025/9/26 17:20,27.02,44.34,1003.16,339.17,25.3,55,5,---
2025/9/26 17:26,27.22,44.96,1003.1,220.83,25.3,55,5,---
2025/9/26 17:31,27.3,44.76,1003.07,125.83,25.7,55,5,---
2025/9/26 17:37,27.29,46.24,1003.22,58.33,25.9,56,5,---
2025/9/26 17:43,27.28,45.35,1003.15,27.5,26.1,56,5,---
2025/9/26 17:48,27.1,45.71,1003.2,8.33,26.1,56,5,---
2025/9/26 17:54,26.38,48.1,1003.22,2.5,25.9,56,5,---
2025/9/26 18:00,26.52,47.31,1003.27,1.67,25.9,56,5,---
2025/9/26 18:06,26.16,45.93,1003.28,1.67,25.8,54,5,---
2025/9/26 18:12,25.62,43.85,1003.28,1.67,25.4,52,5,---
2025/9/26 18:17,25.86,42.5,1003.24,0,25.3,50,1,---
2025/9/26 18:23,26.26,42.33,1003.33,0,25.3,50,1,---
2025/9/26 18:29,26.37,41.67,1003.34,0,25.7,51,1,---
2025/9/26 18:35,26.46,41.9,1003.43,0,25.7,51,1,---
2025/9/26 18:40,26.5,41.57,1003.43,0,25.9,51,1,---
2025/9/26 18:46,26.51,41.66,1003.58,0,26.1,51,2,---
2025/9/26 18:52,26.53,41.95,1003.62,0,26.1,51,2,---
2025/9/26 18:57,26.56,41.85,1003.74,0,26.1,51,2,---
2025/9/26 19:03,26.55,43.01,1003.67,0,26.1,51,2,---
2025/9/26 19:09,26.55,42.75,1003.76,0,26.3,51,2,---
2025/9/26 19:14,26.58,43.38,1003.83,0,26.3,51,2,---
2025/9/26 19:20,26.58,42.72,1003.81,0,26.3,51,2,---
2025/9/26 19:26,26.62,43.24,1003.98,0,26.3,51,2,---
2025/9/26 19:31,26.59,43.35,1003.99,0,26.3,51,2,---
2025/9/26 19:37,26.62,43.42,1004.12,0,26.5,51,2,---
2025/9/26 19:43,26.62,43.37,1004.1,0,26.5,51,2,---
2025/9/26 19:48,26.6,43.62,1004.22,0,26.5,51,2,---
2025/9/26 19:54,26.57,43.22,1004.18,0,26.5,51,2,---
2025/9/26 20:00,26.54,43.31,1004.13,0,26.5,51,2,---
2025/9/26 20:05,26.55,43.41,1004.21,0,26.5,51,2,---
2025/9/26 20:11,26.56,44.1,1004.22,0,26.5,51,2,---
2025/9/26 20:17,26.54,44.18,1004.16,0,26.7,51,2,---
2025/9/26 20:22,26.54,44.37,1004.18,0,26.7,51,2,---
2025/9/26 20:28,26.52,44.21,1004.24,0,26.7,51,2,---
2025/9/26 20:34,26.51,44.79,1004.28,0,26.7,51,2,---
2025/9/26 20:40,26.51,45.07,1004.33,0,26.7,51,2,---
2025/9/26 20:45,26.48,45.08,1004.43,0,26.7,51,2,---
2025/9/26 20:51,26.47,45.12,1004.5,0,26.7,51,2,---
2025/9/26 20:56,26.46,45.24,1004.4,0,26.7,51,2,---
2025/9/26 21:02,26.48,45.31,1004.51,0,26.7,51,2,---
2025/9/26 21:07,26.45,45.74,1004.44,0,26.9,52,2,---
2025/9/26 21:13,26.45,45.77,1004.6,0,26.9,52,3,---
2025/9/26 21:19,26.46,45.57,1004.7,0,26.9,52,3,---
2025/9/26 21:24,26.46,45.5,1004.72,0,26.9,52,3,---
2025/9/26 21:30,26.48,45.61,1004.73,0,26.9,52,3,---
2025/9/26 21:36,26.5,45.88,1004.78,0,26.9,52,3,---
2025/9/26 21:42,26.52,45.73,1004.76,0,26.9,52,3,---
2025/9/26 21:48,26.56,45.59,1004.93,0,26.9,52,3,---
2025/9/26 21:53,26.57,46.08,1004.97,0,26.9,52,3,---
2025/9/26 22:00,26.58,46,1004.85,0,26.9,52,3,---
2025/9/26 22:05,26.59,45.79,1004.7,0,26.9,52,3,---
2025/9/26 22:11,26.56,46.01,1004.58,0,27.1,52,3,---
2025/9/26 22:17,26.56,45.99,1004.52,0,27.1,52,3,---
2025/9/26 22:23,26.55,46.54,1004.47,0,27.1,52,3,---
2025/9/26 22:28,26.54,46.48,1004.44,0,27.1,52,3,---
2025/9/26 22:34,26.56,46.4,1004.41,0,27.1,52,3,---
2025/9/26 22:40,26.57,45.99,1004.43,0,27.1,52,3,---
2025/9/26 22:45,26.59,45.9,1004.49,0,27.1,52,3,---
2025/9/26 22:51,26.61,46.15,1004.41,0,27.1,52,3,---
2025/9/26 22:57,26.62,46.43,1004.42,0,27.1,52,3,---
2025/9/26 23:02,26.62,46.48,1004.48,0,27.1,52,3,---
2025/9/26 23:08,26.64,46.16,1004.46,0,27.1,52,3,---
2025/9/26 23:14,26.67,46.5,1004.42,0,27.1,52,3,---
2025/9/26 23:19,26.68,46.76,1004.47,0,27.3,52,3,---
2025/9/26 23:25,26.68,46.8,1004.49,0,27.3,52,3,---
2025/9/26 23:31,26.67,46.7,1004.58,0,27.3,52,3,---
2025/9/26 23:36,26.63,47.13,1004.63,0,27.3,52,3,---
2025/9/26 23:42,26.6,47.31,1004.61,0,27.3,52,3,---
2025/9/26 23:48,26.56,47.27,1004.65,0,27.3,52,3,---
2025/9/26 23:53,26.54,47.26,1004.79,0,27.3,52,3,---
2025/9/26 23:59,26.53,47.38,1004.66,0,27.3,52,3,---
2025/9/27 0:05,26.52,47.57,1004.59,0,27.3,52,3,---
2025/9/27 0:10,26.51,47.53,1004.52,0,27.3,52,3,---
2025/9/27 0:16,26.52,47.09,1004.37,0,27.3,52,3,---
2025/9/27 0:22,26.5,47.09,1004.39,0,27.3,52,3,---
2025/9/27 0:27,26.48,47.62,1004.27,0,27.3,52,3,---
2025/9/27 0:33,26.46,47.78,1004.46,0,27.3,52,3,---
2025/9/27 0:38,26.46,48.02,1004.45,0,27.5,52,3,---
2025/9/27 0:44,26.47,47.87,1004.47,0,27.5,52,3,---
2025/9/27 0:49,26.48,47.9,1004.54,0,27.5,52,3,---
2025/9/27 0:55,26.46,48.01,1004.54,0,27.5,52,3,---
2025/9/27 1:01,26.4,47.54,1004.61,0,27.5,52,3,---
2025/9/27 1:06,26.42,48.09,1004.72,0,27.5,52,3,---
2025/9/27 1:12,26.4,48.44,1004.66,0,27.5,52,3,---
2025/9/27 1:17,26.41,48.69,1004.6,0,27.5,52,3,---
2025/9/27 1:23,26.39,48.06,1004.61,0,27.5,52,3,---
2025/9/27 1:29,26.41,48,1004.62,0,27.5,52,3,---
2025/9/27 1:34,26.4,48.67,1004.52,0,27.5,52,3,---
2025/9/27 1:40,26.31,48.41,1004.65,0,27.5,52,3,---
2025/9/27 1:46,26.29,48.79,1004.64,0,27.5,52,3,---
2025/9/27 1:51,26.28,48.94,1004.6,0,27.5,52,3,---
2025/9/27 1:57,26.24,48.72,1004.63,0,27.5,52,3,---
2025/9/27 2:03,26.18,49.41,1004.61,0,27.5,52,3,---
2025/9/27 2:08,26.17,50.02,1004.71,0,27.5,52,3,---
2025/9/27 2:14,26.15,49.98,1004.76,0,27.5,52,3,---
2025/9/27 2:20,26.14,49.75,1004.88,0,27.5,52,3,---
2025/9/27 2:25,26.14,49.82,1004.93,0,27.5,52,3,---
2025/9/27 2:31,26.1,49.99,1004.99,0,27.5,52,3,---
2025/9/27 2:36,26.04,50.28,1004.99,0,27.5,52,3,---
2025/9/27 2:42,26.03,50.59,1004.99,0,27.5,52,3,---
2025/9/27 2:48,26.02,50.25,1004.96,0,27.5,52,3,---
2025/9/27 2:53,25.94,50.89,1004.9,0,27.5,52,3,---
2025/9/27 2:59,25.97,51.21,1005.03,0,27.5,52,3,---
2025/9/27 3:05,25.99,50.69,1004.94,0,27.5,52,3,---
2025/9/27 3:10,25.92,50.94,1005.05,0,27.7,53,3,---
2025/9/27 3:16,25.9,50.5,1005.07,0,27.7,53,3,---
2025/9/27 3:21,25.84,51.1,1005.17,0,27.7,53,3,---
2025/9/27 3:27,25.86,50.45,1005.2,0,27.7,53,3,---
2025/9/27 3:33,25.78,51.31,1005.27,0,27.7,53,3,---
2025/9/27 3:39,25.73,51.78,1005.37,0,27.7,53,3,---
2025/9/27 3:44,25.69,51.82,1005.36,0,27.7,53,3,---
2025/9/27 3:50,25.67,51.9,1005.44,0,27.7,53,3,---
2025/9/27 3:56,25.76,52.18,1005.5,0,27.7,53,3,---
2025/9/27 4:01,25.62,52.15,1005.58,0,27.7,53,3,---
2025/9/27 4:07,25.62,51.94,1005.65,0,27.7,53,3,---
2025/9/27 4:13,25.64,52.25,1005.63,0,27.7,53,3,---
2025/9/27 4:18,25.63,52.26,1005.78,0,27.7,53,3,---
2025/9/27 4:25,25.6,52.4,1005.82,0,27.7,53,3,---
2025/9/27 4:30,25.65,52.27,1005.81,0,27.7,53,3,---
2025/9/27 4:36,25.66,52.25,1005.89,0,27.7,53,3,---
2025/9/27 4:42,25.61,52.66,1005.81,0,27.7,53,3,---
2025/9/27 4:47,25.57,51.98,1005.8,0,27.7,53,3,---
2025/9/27 4:53,25.67,52.32,1005.81,0,27.7,53,3,---
2025/9/27 4:59,25.62,52.25,1005.93,0,27.7,53,3,---
2025/9/27 5:04,25.64,52.45,1005.8,0,27.7,53,3,---
2025/9/27 5:10,25.64,52.62,1005.94,0,27.7,53,3,---
2025/9/27 5:16,25.6,52.24,1006.01,0.83,27.7,53,3,---
2025/9/27 5:21,25.55,52.94,1005.96,5.83,27.7,53,3,---
2025/9/27 5:27,25.62,52.56,1005.98,11.67,27.7,53,3,---
2025/9/27 5:33,25.72,52.37,1005.95,29.17,27.7,53,3,---
2025/9/27 5:38,25.63,52.08,1006.09,45.83,27.7,53,3,---
2025/9/27 5:44,25.6,52.89,1006.04,74.17,27.7,53,3,---
2025/9/27 5:50,25.63,53.05,1006.14,105,27.7,53,3,---
2025/9/27 5:56,25.66,52.42,1006.18,167.5,27.7,53,3,---
2025/9/27 6:01,25.71,52.86,1006.13,188.33,27.7,53,3,---
2025/9/27 6:07,25.74,52.42,1006.13,269.17,27.7,53,3,---
2025/9/27 6:12,25.85,52.19,1006.18,447.5,27.7,53,3,---
2025/9/27 6:18,25.95,51.93,1006.12,541.67,27.7,53,3,---
2025/9/27 6:23,25.91,51.36,1006.22,335,27.7,53,3,---
2025/9/27 6:29,25.88,51.62,1006.29,286.67,27.7,53,3,---
2025/9/27 6:35,25.95,52.23,1006.29,375.83,27.7,53,3,---
2025/9/27 6:41,25.97,52.2,1006.35,466.67,27.7,53,3,---
2025/9/27 6:47,26.01,52.19,1006.5,491.67,27.7,53,3,---
2025/9/27 6:52,26,52.19,1006.43,470,27.7,53,3,---
2025/9/27 6:58,26.07,51.94,1006.51,679.17,27.7,53,3,---
2025/9/27 7:04,26.16,51.76,1006.5,681.67,27.7,53,3,---
2025/9/27 7:10,26.21,52.16,1006.54,728.33,27.7,53,3,---
2025/9/27 7:16,26.51,50.43,1006.53,1295,27.7,53,3,---
2025/9/27 7:21,26.68,50.69,1006.53,1420.83,27.7,53,4,---
2025/9/27 7:27,26.8,49.98,1006.53,1534.17,27.7,53,4,---
2025/9/27 7:32,26.91,49.68,1006.74,1618.33,27.9,54,4,---
2025/9/27 7:38,27.18,49.2,1006.63,2182.5,27.9,54,4,---
2025/9/27 7:44,27.33,48.49,1006.77,2013.33,27.9,54,4,---
2025/9/27 7:49,27.12,49.16,1006.8,1678.33,27.9,54,4,---
2025/9/27 7:55,27.54,48.71,1006.93,2284.17,27.9,54,4,---
2025/9/27 8:01,27.78,47.3,1006.92,2762.5,27.9,54,4,---
2025/9/27 8:06,27.86,47.85,1006.93,2815,27.9,54,4,---
2025/9/27 8:12,28.05,47.01,1006.96,3043.33,27.9,54,4,---
2025/9/27 8:17,28.33,46.72,1007.02,3442.5,27.9,54,4,---
2025/9/27 8:23,28.69,45.58,1006.99,4164.17,27.9,54,4,---
2025/9/27 8:29,28.51,45.98,1006.87,3845.83,27.9,54,4,---
2025/9/27 8:34,28.71,45.56,1006.93,4260.83,27.9,54,4,---
2025/9/27 8:40,28.41,46.28,1006.99,2516.67,28.1,54,4,---
2025/9/27 8:45,28.5,46.65,1007.07,2770,28.1,54,3,---
2025/9/27 8:51,29.21,44.43,1006.97,4854.17,28.1,54,3,---
2025/9/27 8:57,29.41,44.04,1007.18,4610,28.1,54,3,---
2025/9/27 9:02,29.29,44.28,1007.04,4255,28.1,54,3,---
2025/9/27 9:08,29.27,44.83,1007.06,3866.67,28.1,54,3,---
2025/9/27 9:14,29.06,44.34,1007.13,3340.83,28.1,54,3,---
2025/9/27 9:19,28.97,44.73,1007.09,3188.33,28.3,54,3,---
2025/9/27 9:25,29.3,44.5,1006.95,3992.5,28.3,54,3,---
2025/9/27 9:30,29.99,42.89,1006.81,6692.5,28.3,54,4,---
2025/9/27 9:36,29.61,44,1006.77,4628.33,28.3,54,4,---
2025/9/27 9:42,29.92,43.18,1006.79,5235,28.3,54,4,---
2025/9/27 9:48,29.85,43.72,1006.85,4949.17,28.3,54,4,---
2025/9/27 9:54,29.95,42.76,1006.86,5036.67,28.3,54,4,---
2025/9/27 9:59,30.02,43.04,1006.81,5325.83,28.3,54,4,---
2025/9/27 10:05,30.56,41.85,1006.78,6574.17,28.5,54,4,---
2025/9/27 10:11,30.59,41.56,1006.8,6430.83,28.5,54,4,---
2025/9/27 10:16,30.42,42.22,1006.73,5287.5,28.5,54,4,---
2025/9/27 10:22,30.52,41.88,1006.69,5418.33,28.5,54,4,---
2025/9/27 10:28,30.58,41.91,1006.58,5754.17,28.5,54,4,---
2025/9/27 10:33,30.53,41.67,1006.56,5505,28.5,54,4,---
2025/9/27 10:39,30.78,41.65,1006.49,5953.33,28.5,54,4,---
2025/9/27 10:45,30.57,41.9,1006.51,4972.5,28.7,54,4,---
2025/9/27 10:50,30.41,42.09,1006.48,5040.83,28.7,54,4,---
2025/9/27 10:56,30.53,42.37,1006.28,5721.67,28.7,54,4,---
2025/9/27 11:01,30.59,42.17,1006.21,5688.33,28.7,54,4,---
2025/9/27 11:07,30.77,42.27,1006.19,6635,28.7,54,4,---
2025/9/27 11:13,30.7,42.04,1006.05,5133.33,28.7,54,4,---
2025/9/27 11:18,30.71,41.88,1006.01,5227.5,28.7,54,4,---
2025/9/27 11:24,30.72,42.61,1005.83,5632.5,28.7,54,4,---
2025/9/27 11:29,30.53,42.54,1005.84,4760,28.7,54,4,---
2025/9/27 11:35,30.15,44.22,1005.77,3453.33,28.9,54,4,---
2025/9/27 11:40,30.08,43.28,1005.79,3247.5,28.9,54,3,---
2025/9/27 11:46,30.32,42.57,1005.67,4603.33,28.9,54,3,---
2025/9/27 11:52,30.59,42.58,1005.73,6447.5,28.9,54,3,---
2025/9/27 11:57,31.21,41.3,1005.7,10955,28.9,54,4,---
2025/9/27 12:03,31.52,41.37,1005.54,12400,28.9,54,4,---
2025/9/27 12:09,31.72,40.24,1005.58,13075,28.9,54,4,---
2025/9/27 12:14,32.09,39.54,1005.46,9731.67,29.1,53,4,---
2025/9/27 12:20,32.7,38.53,1005.47,15331.67,29.1,53,4,---
2025/9/27 12:26,33.13,37.67,1005.45,14762.5,29.1,53,4,---
2025/9/27 12:31,34.16,35.65,1005.53,14778.33,29.1,53,4,---
2025/9/27 12:37,33.35,36.73,1005.4,9079.17,29.1,53,4,---
2025/9/27 12:43,34.96,34.21,1005.45,12360,29.3,53,4,---
2025/9/27 12:48,35.64,33.09,1005.43,15794.17,29.3,53,4,---
2025/9/27 12:54,33.85,36.22,1005.42,9128.33,29.3,53,4,---
2025/9/27 13:00,33.7,36.17,1005.37,10025.83,29.3,53,4,---
2025/9/27 13:05,34.85,34.68,1005.36,13593.33,29.3,53,4,---
2025/9/27 13:11,34.22,35.73,1005.29,10098.33,29.5,53,4,---
2025/9/27 13:17,37.39,30.81,1005.27,17240.83,29.5,53,4,---
2025/9/27 13:22,37.44,29.56,1005.21,22821.67,29.5,53,6,---
2025/9/27 13:28,36.57,29.27,1005.15,21805,28.5,52,6,---
2025/9/27 13:33,35.58,27.54,1004.89,21236.67,27.7,51,6,---
2025/9/27 13:39,34.76,26.06,1004.97,21180.83,26.9,48,6,---
2025/9/27 13:45,35.41,25.7,1004.93,21690.83,26.5,48,6,---
2025/9/27 13:50,35.39,23.92,1004.94,21636.67,26.1,47,6,---
2025/9/27 13:56,34.75,24.25,1004.93,21412.5,25.7,47,6,---
2025/9/27 14:02,33.49,23.75,1004.96,22063.33,25.3,45,6,---
2025/9/27 14:08,34.37,24.56,1004.92,21605.83,25.3,45,6,---
2025/9/27 14:14,33.93,23.46,1004.93,22904.17,25.3,47,6,---
2025/9/27 14:19,33.71,23.75,1004.92,22967.5,24.9,45,6,---
2025/9/27 14:25,33.06,22.87,1004.92,21552.5,24.9,45,6,---
2025/9/27 14:31,33.61,23.44,1004.9,22368.33,24.7,44,6,---
2025/9/27 14:36,33.61,24.11,1004.85,22253.33,24.7,46,6,---
2025/9/27 14:42,34.14,23.86,1004.87,22557.5,24.8,48,6,---
2025/9/27 14:48,34.45,24.93,1004.81,21560,24.8,48,6,---
2025/9/27 14:53,34.1,25.92,1004.8,21810,24.8,48,6,---
2025/9/27 14:59,34.15,26.04,1004.85,21246.67,25,49,6,---
2025/9/27 15:05,33.93,26.51,1004.87,21330,,,None,---
2025/9/27 15:10,34.05,26.14,1004.8,21330,25.2,49,6,---
2025/9/27 15:16,34.16,25.9,1004.64,19775,25.2,49,6,---
2025/9/27 15:22,33.96,27.26,1004.66,21224.17,25.4,49,6,---
2025/9/27 15:27,33.71,27.34,1004.66,20300.83,25.4,49,6,---
2025/9/27 15:33,32.32,26.96,1004.59,19909.17,25.4,49,6,---
2025/9/27 15:39,31.89,26.79,1004.64,19353.33,25,47,6,---
2025/9/27 15:44,31.47,26.11,1004.68,18613.33,24.8,46,6,---
2025/9/27 15:50,32.49,29.12,1004.79,17340.83,24.9,48,6,---
2025/9/27 15:56,32.88,31.4,1004.93,15770.83,25.2,51,6,---
2025/9/27 16:01,32.97,32.35,1004.89,14090,25.6,53,6,---
2025/9/27 16:07,32.97,33.59,1004.91,14175.83,26.4,53,6,---
2025/9/27 16:13,31.65,35.07,1004.84,5454.17,26.8,53,6,---
2025/9/27 16:18,32.06,34.82,1004.85,7639.17,26.8,53,6,---
2025/9/27 16:24,31.27,36.59,1004.83,3701.67,27,53,6,---
2025/9/27 16:29,30.57,37.08,1004.9,3181.67,27,53,6,---
2025/9/27 16:35,28.55,38.5,1004.98,2837.5,26.6,51,6,---
2025/9/27 16:41,27.56,37.5,1004.97,2487.5,25.9,49,6,---
2025/9/27 16:46,28.66,36.3,1005.02,4525,25.7,49,1,---
2025/9/27 16:52,28.96,36.39,1005.14,2335,26.1,50,1,---
2025/9/27 16:58,28.66,37.18,1005.24,1422.5,26.1,50,1,---
2025/9/27 17:03,28.59,37.79,1005.3,1027.5,26.5,50,1,---
2025/9/27 17:09,28.39,38.68,1005.34,699.17,26.5,50,1,---
2025/9/27 17:15,28.3,39.17,1005.48,459.17,26.7,50,1,---
2025/9/27 17:21,28.11,39.84,1005.56,244.17,26.9,50,1,---
2025/9/27 17:26,27.96,40.95,1005.44,133.33,26.9,50,1,---
2025/9/27 17:32,27.88,40.54,1005.47,77.5,26.9,50,1,---
2025/9/27 17:37,27.81,40.45,1005.54,50,27.1,50,1,---
2025/9/27 17:43,27.69,41.33,1005.51,32.5,27.1,50,1,---
2025/9/27 17:49,27.62,41.67,1005.57,11.67,27.1,50,2,---
2025/9/27 17:54,27.5,41.59,1005.52,2.5,27.1,50,2,---
2025/9/27 18:00,27.5,42.02,1005.71,0.83,27.1,50,2,---
2025/9/27 18:06,27.45,42.45,1005.74,0,27.3,50,2,---
2025/9/27 18:11,27.44,42.49,1005.78,0,27.3,50,2,---
2025/9/27 18:17,27.41,42.25,1005.87,0,27.3,50,2,---
2025/9/27 18:23,27.35,43.09,1005.91,0,27.3,50,2,---
2025/9/27 18:28,27.32,42.25,1005.95,0,27.3,50,2,---
2025/9/27 18:34,27.28,42.29,1006.04,0,27.3,50,2,---
2025/9/27 18:40,27.24,42.4,1006.12,0,27.3,50,2,---
2025/9/27 18:46,27.24,43.03,1006.06,0,27.5,50,2,---
2025/9/27 18:51,27.2,43.01,1006.06,0,27.5,50,2,---
2025/9/27 18:57,27.19,43.36,1006.12,0,27.5,50,2,---
2025/9/27 19:03,27.15,43.66,1006.31,0,27.5,50,2,---
2025/9/27 19:09,27.14,43.73,1006.38,0,27.5,50,2,---
2025/9/27 19:14,27.12,43.81,1006.44,0,27.5,50,2,---
2025/9/27 19:20,27.09,44,1006.47,0,27.5,50,2,---
2025/9/27 19:26,27.05,44.01,1006.48,0,27.5,50,2,---
2025/9/27 19:31,27.03,44.47,1006.57,0,27.5,50,2,---
2025/9/27 19:37,26.99,44.55,1006.66,0,27.5,50,2,---
2025/9/27 19:42,26.98,44.7,1006.56,0,27.5,50,2,---
2025/9/27 19:48,26.95,45.2,1006.65,0,27.5,50,2,---
2025/9/27 19:54,26.92,44.67,1006.7,0,27.5,50,2,---
2025/9/27 20:00,26.89,45.09,1006.68,0,27.7,51,2,---
2025/9/27 20:05,26.84,45.58,1006.6,0,27.7,51,2,---
2025/9/27 20:11,26.82,45.54,1006.82,0,27.7,51,2,---
2025/9/27 20:17,26.81,45.62,1006.82,0,27.7,51,2,---
2025/9/27 20:22,26.8,45.92,1006.75,0,27.7,51,2,---
2025/9/27 20:28,26.74,46.06,1006.66,0,27.7,51,2,---
2025/9/27 20:34,26.76,45.67,1006.67,0,27.7,51,2,---
